,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,PM25,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2023-01-14 17:00:00Z,5.3,3.0,14.6,1.3,16.5,48.2
2023-01-14 18:00:00Z,1.9,1.3,16.3,1.3,18.3,46.9
2023-01-14 19:00:00Z,4.2,3.1,16.5,1.5,18.7,47.4
2023-01-14 20:00:00Z,11.3,4.0,20.4,2.3,24.0,60.4
2023-01-14 21:00:00Z,6.3,5.4,21.7,2.4,25.4,61.2
2023-01-14 22:00:00Z,11.7,,19.2,2.0,22.1,63.6
2023-01-14 23:00:00Z,6.2,2.2,14.0,1.8,16.8,75.3
2023-01-15 00:00:00Z,3.3,2.4,13.8,1.2,15.7,74.3
2023-01-15 01:00:00Z,3.7,3.1,13.2,1.2,14.9,72.2
2023-01-15 02:00:00Z,3.1,0.2,12.0,1.2,13.8,71.5
2023-01-15 03:00:00Z,4.2,1.3,10.2,1.0,11.7,72.0
2023-01-15 04:00:00Z,11.2,5.5,8.8,1.0,10.4,71.8
2023-01-15 05:00:00Z,4.3,5.8,8.7,0.9,10.2,71.9
2023-01-15 06:00:00Z,1.6,1.6,10.3,1.1,12.0,72.8
2023-01-15 07:00:00Z,5.8,0.3,10.0,1.3,12.0,73.3
2023-01-15 08:00:00Z,3.5,0.8,11.5,1.5,13.7,71.0
2023-01-15 09:00:00Z,2.6,2.2,13.3,2.1,16.6,66.4
2023-01-15 10:00:00Z,7.0,3.8,12.3,2.4,16.0,68.0
2023-01-15 11:00:00Z,10.7,3.7,9.9,2.4,13.7,71.7
2023-01-15 12:00:00Z,11.8,6.4,8.5,2.3,12.0,72.1
2023-01-15 13:00:00Z,12.4,1.3,7.5,2.1,10.8,74.1
2023-01-15 14:00:00Z,9.3,2.5,8.2,2.2,11.6,73.3
2023-01-15 15:00:00Z,9.4,4.1,8.8,1.7,11.4,73.5
2023-01-15 16:00:00Z,7.8,6.1,13.4,1.7,16.0,67.7
2023-01-15 17:00:00Z,8.2,4.6,15.1,1.5,17.4,67.6
2023-01-15 18:00:00Z,7.8,6.5,16.3,1.1,18.2,65.7
2023-01-15 19:00:00Z,6.5,4.7,15.9,1.4,18.0,66.6
2023-01-15 20:00:00Z,6.8,5.5,15.6,1.5,18.0,65.0
2023-01-15 21:00:00Z,10.8,5.7,15.2,1.2,17.2,62.6
2023-01-15 22:00:00Z,9.8,4.4,14.0,1.1,15.7,63.5
2023-01-15 23:00:00Z,9.4,3.7,11.9,1.0,13.4,66.8
2023-01-16 00:00:00Z,5.9,5.7,8.5,0.7,9.7,69.5
2023-01-16 01:00:00Z,7.9,3.4,8.2,0.8,9.3,69.0
2023-01-16 02:00:00Z,5.7,4.1,6.6,0.7,7.6,70.9
2023-01-16 03:00:00Z,4.8,3.1,5.4,1.0,6.9,70.8
2023-01-16 04:00:00Z,5.7,1.5,5.4,0.8,6.8,71.3
2023-01-16 05:00:00Z,3.3,0.0,7.5,1.2,9.5,70.5
2023-01-16 06:00:00Z,0.5,,13.2,0.8,14.4,67.1
2023-01-16 07:00:00Z,2.0,0.0,14.6,1.5,16.9,69.4
2023-01-16 08:00:00Z,4.9,0.7,18.8,2.0,21.8,64.2
2023-01-16 09:00:00Z,4.5,0.9,19.7,1.6,22.2,62.9
2023-01-16 10:00:00Z,1.2,0.9,19.4,2.6,23.4,61.0
2023-01-16 11:00:00Z,2.9,1.7,23.0,4.4,29.6,52.5
2023-01-16 12:00:00Z,4.2,3.0,19.6,3.9,25.4,56.3
2023-01-16 13:00:00Z,3.2,2.0,17.2,3.9,23.2,62.0
2023-01-16 14:00:00Z,5.1,3.4,17.9,3.6,23.4,63.4
2023-01-16 15:00:00Z,6.4,3.2,19.8,3.9,25.7,60.2
2023-01-16 16:00:00Z,7.2,4.7,22.2,4.0,28.4,52.9
2023-01-16 17:00:00Z,6.9,8.0,26.5,4.7,33.7,49.9
2023-01-16 18:00:00Z,6.5,8.0,33.3,4.8,40.6,42.2
2023-01-16 19:00:00Z,7.7,7.9,32.6,4.0,38.8,42.1
2023-01-16 20:00:00Z,8.7,7.1,31.9,3.0,36.4,41.6
2023-01-16 21:00:00Z,10.6,8.0,25.7,2.5,29.4,49.0
2023-01-16 22:00:00Z,11.5,8.3,25.0,2.8,29.3,49.0
2023-01-16 23:00:00Z,10.5,7.4,26.8,2.2,30.2,42.6
2023-01-17 00:00:00Z,8.1,6.0,23.0,1.8,25.7,44.6
2023-01-17 01:00:00Z,8.4,6.3,25.2,1.9,28.1,41.5
2023-01-17 02:00:00Z,9.4,6.7,22.0,1.5,24.3,43.9
2023-01-17 03:00:00Z,9.3,5.4,25.0,1.0,26.6,39.5
2023-01-17 04:00:00Z,8.5,7.3,42.7,2.5,46.5,14.1
2023-01-17 05:00:00Z,13.6,11.1,51.9,4.8,59.1,7.9
2023-01-17 06:00:00Z,13.4,11.1,44.1,4.2,50.6,14.5
2023-01-17 07:00:00Z,13.6,9.9,53.4,26.7,94.4,5.3
2023-01-17 08:00:00Z,17.2,12.5,55.7,48.8,130.5,0.8
2023-01-17 09:00:00Z,23.7,14.8,53.0,40.5,115.1,1.9
2023-01-17 10:00:00Z,25.4,17.0,51.5,29.6,97.0,7.3
2023-01-17 11:00:00Z,27.4,11.9,45.6,13.6,66.6,20.2
2023-01-17 12:00:00Z,22.8,12.0,46.3,13.3,66.7,22.4
2023-01-17 13:00:00Z,20.6,11.2,42.6,10.9,59.2,25.2
2023-01-17 14:00:00Z,17.0,10.8,39.4,11.0,56.2,27.5
2023-01-17 15:00:00Z,15.5,8.8,33.7,7.4,45.1,33.2
2023-01-17 16:00:00Z,13.6,9.2,37.5,8.5,50.6,28.6
2023-01-17 17:00:00Z,15.9,11.0,40.7,7.8,52.6,23.5
2023-01-17 18:00:00Z,18.3,12.2,44.8,8.3,57.6,22.5
2023-01-17 19:00:00Z,20.6,12.9,36.8,5.7,45.6,31.5
2023-01-17 20:00:00Z,19.9,14.8,37.4,6.8,47.8,27.9
2023-01-17 21:00:00Z,21.6,17.4,34.0,6.4,43.8,25.8
2023-01-17 22:00:00Z,22.8,20.9,35.6,6.9,46.1,22.5
2023-01-17 23:00:00Z,24.3,20.6,31.6,4.8,38.9,26.6
2023-01-18 00:00:00Z,25.6,18.0,29.6,4.2,35.9,31.9
2023-01-18 01:00:00Z,20.3,19.0,34.0,3.9,40.0,26.8
2023-01-18 02:00:00Z,21.0,17.0,45.6,8.0,57.9,14.1
2023-01-18 03:00:00Z,25.0,15.8,42.4,6.5,52.4,18.9
2023-01-18 04:00:00Z,21.2,12.7,43.5,5.7,52.3,16.2
2023-01-18 05:00:00Z,19.9,15.8,36.5,4.2,43.0,16.7
2023-01-18 06:00:00Z,22.2,16.6,43.6,7.1,54.5,11.3
2023-01-18 07:00:00Z,19.1,15.3,52.1,15.2,75.4,6.2
2023-01-18 08:00:00Z,21.3,15.8,57.3,21.1,89.6,1.8
2023-01-18 09:00:00Z,23.8,17.6,60.3,39.0,120.2,2.8
2023-01-18 10:00:00Z,26.9,19.2,53.6,37.4,110.9,11.1
2023-01-18 11:00:00Z,27.8,15.7,35.0,17.3,61.6,29.8
2023-01-18 12:00:00Z,19.3,12.6,26.0,10.9,42.7,41.5
2023-01-18 13:00:00Z,14.6,10.7,19.9,7.7,31.7,50.4
2023-01-18 14:00:00Z,9.6,5.2,21.1,6.8,31.6,53.4
2023-01-18 15:00:00Z,11.4,5.1,23.9,5.0,31.5,52.2
2023-01-18 16:00:00Z,11.3,4.7,24.3,3.5,29.8,50.0
2023-01-18 17:00:00Z,9.5,5.5,25.9,3.0,30.5,47.5
2023-01-18 18:00:00Z,7.6,4.4,27.7,3.1,32.5,44.2
2023-01-18 19:00:00Z,8.2,4.6,32.3,3.1,37.1,40.0
2023-01-18 20:00:00Z,10.5,8.0,34.3,4.1,40.7,37.7
2023-01-18 21:00:00Z,9.9,10.9,27.3,3.2,32.2,43.3
2023-01-18 22:00:00Z,7.7,8.3,20.6,2.9,25.1,47.9
2023-01-18 23:00:00Z,8.7,6.8,20.3,2.9,24.8,46.9
2023-01-19 00:00:00Z,8.7,4.9,20.2,2.6,24.2,45.4
2023-01-19 01:00:00Z,9.5,7.7,19.4,2.1,22.8,43.1
2023-01-19 02:00:00Z,9.6,8.9,18.3,2.0,21.5,43.1
2023-01-19 03:00:00Z,9.4,7.0,16.4,2.0,19.5,42.8
2023-01-19 04:00:00Z,8.6,9.8,19.4,2.3,23.1,38.3
2023-01-19 05:00:00Z,12.1,12.2,21.7,2.9,26.1,36.9
2023-01-19 06:00:00Z,11.9,12.0,36.8,4.7,43.9,21.4
2023-01-19 07:00:00Z,11.6,10.6,42.6,5.4,50.9,14.8
2023-01-19 08:00:00Z,11.4,9.3,53.6,12.2,72.3,6.2
2023-01-19 09:00:00Z,13.7,9.4,53.0,20.2,83.9,8.0
2023-01-19 10:00:00Z,15.3,11.5,49.6,22.9,84.7,10.4
2023-01-19 11:00:00Z,20.1,13.8,40.5,17.5,67.4,16.4
2023-01-19 12:00:00Z,21.6,16.2,40.3,16.9,66.2,14.6
2023-01-19 13:00:00Z,24.2,17.3,36.3,11.6,54.0,18.1
2023-01-19 14:00:00Z,24.5,16.7,34.9,8.7,48.2,18.6
2023-01-19 15:00:00Z,20.9,16.2,32.1,7.1,42.9,22.0
2023-01-19 16:00:00Z,18.1,13.2,32.6,4.5,39.4,22.2
2023-01-19 17:00:00Z,15.5,13.9,36.4,3.4,41.7,16.7
2023-01-19 18:00:00Z,12.3,13.6,41.7,5.7,50.5,10.8
2023-01-19 19:00:00Z,11.0,9.6,40.3,6.7,50.5,14.0
2023-01-19 20:00:00Z,,11.0,50.3,14.6,72.7,4.6
2023-01-19 21:00:00Z,14.3,15.8,46.0,12.4,65.0,6.0
2023-01-19 22:00:00Z,17.8,18.3,45.8,17.0,71.8,3.8
2023-01-19 23:00:00Z,28.3,21.4,37.5,9.5,52.0,14.6
2023-01-20 00:00:00Z,15.4,16.7,23.5,4.4,30.2,32.9
2023-01-20 01:00:00Z,12.3,11.8,25.8,4.0,31.9,33.4
2023-01-20 02:00:00Z,12.9,10.5,22.8,3.2,27.7,36.2
2023-01-20 03:00:00Z,14.1,13.1,21.8,2.4,25.4,35.8
2023-01-20 04:00:00Z,15.5,14.5,17.8,2.1,21.3,38.0
2023-01-20 05:00:00Z,,12.4,23.8,3.1,28.6,31.5
2023-01-20 06:00:00Z,13.6,11.3,36.7,6.5,46.7,17.9
2023-01-20 07:00:00Z,17.4,13.1,45.5,8.8,59.1,8.3
2023-01-20 08:00:00Z,18.7,16.4,54.4,16.7,80.0,3.3
2023-01-20 09:00:00Z,21.5,17.1,54.2,24.0,91.1,5.8
2023-01-20 10:00:00Z,23.7,14.8,44.6,17.2,70.9,23.7
2023-01-20 11:00:00Z,16.2,8.9,39.5,11.1,56.5,32.6
2023-01-20 12:00:00Z,15.8,8.8,33.8,13.6,54.7,38.7
2023-01-20 13:00:00Z,20.3,8.7,26.2,10.2,41.7,44.7
2023-01-20 14:00:00Z,17.9,10.7,26.4,9.9,41.5,43.1
2023-01-20 15:00:00Z,14.1,7.1,30.9,6.9,41.6,40.6
2023-01-20 16:00:00Z,14.5,7.3,35.1,6.6,45.2,36.6
2023-01-20 17:00:00Z,15.1,6.8,43.5,7.1,54.3,29.2
2023-01-20 18:00:00Z,17.1,10.0,49.2,8.2,61.7,23.2
2023-01-20 19:00:00Z,19.9,11.7,57.5,10.7,74.0,16.2
2023-01-20 20:00:00Z,23.1,17.7,61.8,12.5,80.8,11.9
2023-01-20 21:00:00Z,25.1,18.7,52.7,8.6,65.9,18.9
2023-01-20 22:00:00Z,26.9,20.6,43.8,6.3,53.5,23.7
2023-01-20 23:00:00Z,24.8,17.5,32.9,4.2,39.4,31.2
2023-01-21 00:00:00Z,16.8,12.5,25.8,2.8,30.2,36.8
2023-01-21 01:00:00Z,12.3,12.4,27.6,4.0,33.8,33.1
2023-01-21 02:00:00Z,10.5,8.7,18.4,3.2,23.4,47.9
2023-01-21 03:00:00Z,9.9,9.0,13.4,1.9,16.3,53.3
2023-01-21 04:00:00Z,8.0,7.0,14.6,1.7,17.2,42.7
2023-01-21 05:00:00Z,12.6,12.7,21.1,3.0,25.7,31.5
2023-01-21 06:00:00Z,12.5,13.3,24.9,6.4,34.8,27.6
2023-01-21 07:00:00Z,12.8,,28.9,7.3,40.0,21.5
2023-01-21 08:00:00Z,18.8,16.6,30.5,6.5,40.4,19.2
2023-01-21 09:00:00Z,21.7,21.4,29.6,11.2,47.0,20.9
2023-01-21 10:00:00Z,25.5,22.8,24.6,9.0,38.3,26.8
2023-01-21 11:00:00Z,26.2,24.6,25.9,9.0,39.7,27.5
2023-01-21 12:00:00Z,28.5,26.0,24.7,11.0,41.6,32.4
2023-01-21 13:00:00Z,26.9,21.6,19.8,8.7,33.0,39.8
2023-01-21 14:00:00Z,26.6,20.9,21.7,8.2,34.2,39.5
2023-01-21 15:00:00Z,32.1,22.1,25.0,7.0,35.6,39.4
2023-01-21 16:00:00Z,23.3,16.3,29.6,6.1,39.0,36.9
2023-01-21 17:00:00Z,23.6,17.5,44.6,9.6,59.3,25.1
2023-01-21 18:00:00Z,26.2,19.3,53.6,14.9,76.6,13.1
2023-01-21 19:00:00Z,32.0,25.6,47.3,10.8,63.8,15.3
2023-01-21 20:00:00Z,36.4,32.1,41.6,9.8,56.6,16.8
2023-01-21 21:00:00Z,39.7,34.6,37.0,7.1,47.9,18.7
2023-01-21 22:00:00Z,38.4,33.7,31.2,5.8,40.1,24.8
2023-01-21 23:00:00Z,33.9,31.5,23.3,4.6,30.3,33.2
2023-01-22 00:00:00Z,28.8,26.2,20.9,2.6,24.9,35.6
2023-01-22 01:00:00Z,27.7,21.9,22.2,4.0,28.3,34.6
2023-01-22 02:00:00Z,26.5,23.5,20.1,4.3,26.7,36.1
2023-01-22 03:00:00Z,,24.8,16.8,2.7,21.1,37.4
2023-01-22 04:00:00Z,26.6,24.9,16.4,2.5,20.2,36.3
2023-01-22 05:00:00Z,27.5,26.0,18.6,2.8,22.8,35.0
2023-01-22 06:00:00Z,25.8,22.2,24.5,4.2,30.9,32.5
2023-01-22 07:00:00Z,25.0,21.4,27.3,4.8,34.7,27.7
2023-01-22 08:00:00Z,25.4,20.4,29.4,6.8,39.8,24.8
2023-01-22 09:00:00Z,25.4,22.5,26.3,7.0,37.0,27.4
2023-01-22 10:00:00Z,24.6,19.9,23.7,9.0,37.5,30.8
2023-01-22 11:00:00Z,22.1,19.2,22.9,7.0,33.7,33.2
2023-01-22 12:00:00Z,21.9,18.8,24.8,6.8,35.4,35.3
2023-01-22 13:00:00Z,19.1,18.0,25.5,7.2,36.5,37.5
2023-01-22 14:00:00Z,18.7,15.6,26.7,6.6,36.8,38.1
2023-01-22 15:00:00Z,15.9,14.9,28.1,7.0,38.9,39.3
2023-01-22 16:00:00Z,16.7,16.0,25.3,4.7,32.5,38.6
2023-01-22 17:00:00Z,19.5,14.6,30.5,5.5,38.8,32.2
2023-01-22 18:00:00Z,22.2,18.6,32.7,6.0,41.9,28.9
2023-01-22 19:00:00Z,23.9,23.4,36.3,7.4,47.7,24.4
2023-01-22 20:00:00Z,27.2,24.3,35.4,7.2,46.4,22.4
2023-01-22 21:00:00Z,25.6,23.0,33.1,6.2,42.6,22.6
2023-01-22 22:00:00Z,24.8,22.0,30.3,5.8,39.3,23.9
2023-01-22 23:00:00Z,20.4,18.9,26.3,4.8,33.6,26.5
2023-01-23 00:00:00Z,21.0,19.1,21.8,3.0,26.4,27.2
2023-01-23 01:00:00Z,24.4,22.0,21.8,3.1,26.6,24.9
2023-01-23 02:00:00Z,26.2,24.0,18.9,2.5,22.7,25.7
2023-01-23 03:00:00Z,25.4,21.3,17.3,1.8,20.0,25.9
2023-01-23 04:00:00Z,23.0,22.0,18.5,2.4,22.1,24.3
2023-01-23 05:00:00Z,24.0,24.0,23.1,4.0,29.3,19.4
2023-01-23 06:00:00Z,25.6,27.5,31.8,8.7,45.1,11.6
2023-01-23 07:00:00Z,25.8,24.5,28.9,9.5,43.5,13.5
2023-01-23 08:00:00Z,24.9,21.9,36.3,16.7,61.8,6.5
2023-01-23 09:00:00Z,31.3,26.8,37.1,21.7,70.4,5.5
2023-01-23 10:00:00Z,31.5,25.6,32.0,18.0,59.6,9.8
2023-01-23 11:00:00Z,28.4,23.0,32.5,20.8,64.5,9.8
2023-01-23 12:00:00Z,27.3,21.9,28.4,12.1,46.9,13.9
2023-01-23 13:00:00Z,26.8,21.7,28.1,16.7,53.8,13.2
2023-01-23 14:00:00Z,32.4,18.5,29.2,14.1,50.9,14.4
2023-01-23 15:00:00Z,23.0,16.0,28.5,11.5,46.1,15.2
2023-01-23 16:00:00Z,19.0,16.7,29.2,9.9,44.4,16.2
2023-01-23 17:00:00Z,17.4,18.5,32.0,9.2,46.1,15.5
2023-01-23 18:00:00Z,16.7,17.3,30.7,7.2,41.9,17.9
2023-01-23 19:00:00Z,17.9,18.5,31.8,7.2,42.9,15.5
2023-01-23 20:00:00Z,19.6,17.4,28.8,6.3,38.4,20.9
2023-01-23 21:00:00Z,18.2,15.1,27.2,4.8,34.6,22.5
2023-01-23 22:00:00Z,17.8,15.2,22.9,4.5,29.8,25.8
2023-01-23 23:00:00Z,14.7,13.8,22.7,3.8,28.5,26.5
2023-01-24 00:00:00Z,13.5,15.0,20.5,3.1,25.3,26.4
2023-01-24 01:00:00Z,17.3,15.4,24.0,3.3,29.1,21.7
2023-01-24 02:00:00Z,19.9,17.7,21.5,2.3,25.0,22.6
2023-01-24 03:00:00Z,20.0,20.0,20.3,2.0,23.3,24.6
2023-01-24 04:00:00Z,20.5,20.1,20.6,2.6,24.5,23.9
2023-01-24 05:00:00Z,19.0,22.7,24.5,3.6,30.0,20.0
2023-01-24 06:00:00Z,21.8,24.0,32.4,8.0,44.6,13.3
2023-01-24 07:00:00Z,24.9,22.2,35.8,12.3,54.7,10.4
2023-01-24 08:00:00Z,25.6,21.6,36.5,12.9,56.3,7.8
2023-01-24 09:00:00Z,28.1,24.5,35.9,14.5,58.0,8.5
2023-01-24 10:00:00Z,28.9,25.7,35.4,15.8,59.7,10.3
2023-01-24 11:00:00Z,27.3,29.1,37.4,21.1,69.7,10.0
2023-01-24 12:00:00Z,31.6,21.2,39.5,21.2,71.9,11.2
2023-01-24 13:00:00Z,29.1,24.0,35.2,13.6,56.0,16.6
2023-01-24 14:00:00Z,31.3,23.9,40.6,18.7,69.3,11.9
2023-01-24 15:00:00Z,34.0,25.8,39.3,14.5,61.6,12.1
2023-01-24 16:00:00Z,31.2,25.4,40.2,13.4,60.7,11.3
2023-01-24 17:00:00Z,29.1,24.0,42.2,12.5,61.4,10.1
2023-01-24 18:00:00Z,28.3,22.3,41.0,8.7,54.2,14.6
2023-01-24 19:00:00Z,21.1,21.4,39.2,9.4,53.5,15.6
2023-01-24 20:00:00Z,24.9,23.3,40.6,8.5,53.7,13.9
2023-01-24 21:00:00Z,29.7,26.0,40.1,8.0,52.4,15.6
2023-01-24 22:00:00Z,23.6,24.1,32.5,4.8,39.8,21.5
2023-01-24 23:00:00Z,23.2,22.8,30.3,3.9,36.4,18.6
2023-01-25 00:00:00Z,26.0,23.6,28.6,3.9,34.6,18.8
2023-01-25 01:00:00Z,26.3,25.7,25.3,3.0,29.8,21.3
2023-01-25 02:00:00Z,27.6,24.3,26.1,2.4,29.7,20.4
2023-01-25 03:00:00Z,27.5,24.6,25.0,2.8,29.4,19.2
2023-01-25 04:00:00Z,29.9,26.6,26.2,4.0,32.4,16.4
2023-01-25 05:00:00Z,31.5,29.8,27.9,6.8,38.5,12.8
2023-01-25 06:00:00Z,31.0,28.8,34.9,12.2,53.5,10.6
2023-01-25 07:00:00Z,27.4,23.6,37.9,12.2,56.5,13.1
2023-01-25 08:00:00Z,16.8,15.7,31.2,9.8,46.2,22.1
2023-01-25 09:00:00Z,16.2,14.1,35.2,11.0,52.1,16.7
2023-01-25 10:00:00Z,17.6,15.6,36.1,11.3,53.5,18.6
2023-01-25 11:00:00Z,17.9,15.1,36.5,12.3,55.4,17.9
2023-01-25 12:00:00Z,23.7,15.6,32.0,11.7,50.0,19.9
2023-01-25 13:00:00Z,30.6,24.3,32.8,12.2,51.6,17.1
2023-01-25 14:00:00Z,30.5,27.8,35.3,11.8,53.3,15.4
2023-01-25 15:00:00Z,37.5,33.9,37.5,15.7,61.6,10.1
2023-01-25 16:00:00Z,48.0,41.6,39.4,18.3,67.5,8.1
2023-01-25 17:00:00Z,42.3,39.6,41.2,16.6,66.6,7.0
2023-01-25 18:00:00Z,42.8,39.8,33.7,10.5,49.8,15.4
2023-01-25 19:00:00Z,42.3,40.7,32.5,11.3,49.9,14.8
2023-01-25 20:00:00Z,46.7,44.0,34.5,7.0,45.2,12.6
2023-01-25 21:00:00Z,50.0,43.6,33.8,4.8,41.1,14.0
2023-01-25 22:00:00Z,48.8,45.3,42.5,9.8,57.5,9.4
2023-01-25 23:00:00Z,47.6,45.0,42.7,7.5,54.2,12.0
2023-01-26 00:00:00Z,43.5,41.0,43.9,7.2,54.9,11.4
2023-01-26 01:00:00Z,44.0,41.5,43.2,4.6,50.2,10.9
2023-01-26 02:00:00Z,45.6,39.0,50.0,5.2,57.9,5.0
2023-01-26 03:00:00Z,46.8,42.2,50.8,7.7,62.5,2.0
2023-01-26 04:00:00Z,46.4,42.5,48.4,7.6,60.1,1.8
2023-01-26 05:00:00Z,40.2,39.4,45.3,6.5,55.3,2.3
2023-01-26 06:00:00Z,38.0,37.1,46.4,15.1,69.5,1.1
2023-01-26 07:00:00Z,38.6,36.1,47.0,35.4,101.3,0.9
2023-01-26 08:00:00Z,40.0,35.8,52.2,76.8,169.9,1.0
2023-01-26 09:00:00Z,41.1,35.7,55.2,87.7,189.7,1.6
2023-01-26 10:00:00Z,43.4,35.2,52.8,85.7,184.1,2.0
2023-01-26 11:00:00Z,43.9,35.4,46.7,65.1,146.4,3.0
2023-01-26 12:00:00Z,39.8,33.2,45.2,56.8,132.2,3.8
2023-01-26 13:00:00Z,36.7,27.4,37.2,33.4,88.3,4.4
2023-01-26 14:00:00Z,21.3,16.3,34.4,33.9,86.4,3.4
2023-01-26 15:00:00Z,17.9,15.7,37.6,30.1,83.6,2.9
2023-01-26 16:00:00Z,12.7,13.5,45.9,30.0,91.9,2.0
2023-01-26 17:00:00Z,14.7,13.5,58.2,25.3,96.9,2.5
2023-01-26 18:00:00Z,23.8,13.6,55.7,10.7,72.1,19.9
2023-01-26 19:00:00Z,20.4,9.9,39.4,5.1,47.3,43.0
2023-01-26 20:00:00Z,20.1,13.3,57.2,10.3,73.1,22.5
2023-01-26 21:00:00Z,29.4,15.8,54.1,9.7,68.9,21.7
2023-01-26 22:00:00Z,22.7,18.7,35.5,5.4,43.8,38.0
2023-01-26 23:00:00Z,17.7,14.4,29.1,4.0,35.3,43.7
2023-01-27 00:00:00Z,16.2,11.5,27.0,3.7,32.5,45.1
2023-01-27 01:00:00Z,13.7,12.6,24.1,2.6,28.0,47.7
2023-01-27 02:00:00Z,12.2,8.9,18.6,2.1,21.8,54.5
2023-01-27 03:00:00Z,11.9,6.9,16.9,2.3,20.3,55.9
2023-01-27 04:00:00Z,12.8,8.0,17.8,2.7,22.0,55.7
2023-01-27 05:00:00Z,13.5,5.8,23.5,3.0,28.1,50.2
2023-01-27 06:00:00Z,13.7,6.2,38.1,6.3,47.7,41.3
2023-01-27 07:00:00Z,18.7,7.8,42.2,7.7,54.1,37.5
2023-01-27 08:00:00Z,19.0,5.7,39.2,5.7,47.9,39.0
2023-01-27 09:00:00Z,18.6,7.5,38.3,6.4,48.1,40.1
2023-01-27 10:00:00Z,19.5,8.5,32.5,6.9,43.0,44.1
2023-01-27 11:00:00Z,19.1,8.5,30.3,5.6,38.9,46.9
2023-01-27 12:00:00Z,15.2,9.3,23.9,5.1,31.7,51.5
2023-01-27 13:00:00Z,17.2,7.9,27.3,5.3,35.5,46.3
2023-01-27 14:00:00Z,16.2,9.1,28.5,6.0,37.7,43.4
2023-01-27 15:00:00Z,10.9,8.2,29.5,5.9,38.5,39.9
2023-01-27 16:00:00Z,15.2,8.6,31.0,4.9,38.5,37.3
2023-01-27 17:00:00Z,12.4,8.4,33.7,5.7,42.4,31.2
2023-01-27 18:00:00Z,13.0,10.2,38.0,7.0,48.7,26.5
2023-01-27 19:00:00Z,18.3,10.6,37.4,7.5,48.8,25.0
2023-01-27 20:00:00Z,18.3,13.6,36.7,7.7,48.5,23.9
2023-01-27 21:00:00Z,19.2,13.9,32.1,6.6,42.2,26.3
2023-01-27 22:00:00Z,17.5,12.9,26.7,6.2,36.2,26.8
2023-01-27 23:00:00Z,14.5,13.7,27.0,5.8,35.8,24.6
2023-01-28 00:00:00Z,18.4,12.2,26.1,4.3,32.8,23.0
2023-01-28 01:00:00Z,16.6,15.0,24.1,3.5,29.5,26.7
2023-01-28 02:00:00Z,15.3,12.8,20.6,3.4,25.8,32.0
2023-01-28 03:00:00Z,16.8,11.8,19.4,3.0,23.9,35.1
2023-01-28 04:00:00Z,14.6,13.5,16.8,2.5,20.8,36.4
2023-01-28 05:00:00Z,15.6,13.5,18.6,3.2,23.5,35.4
2023-01-28 06:00:00Z,16.7,13.5,25.2,5.4,33.4,30.2
2023-01-28 07:00:00Z,17.5,16.6,24.0,4.9,31.6,30.6
2023-01-28 08:00:00Z,17.8,15.0,30.5,5.0,38.2,26.2
2023-01-28 09:00:00Z,20.1,14.8,30.1,6.4,40.0,30.1
2023-01-28 10:00:00Z,16.6,14.1,29.9,8.0,42.1,31.9
2023-01-28 11:00:00Z,17.4,11.9,22.7,4.4,29.4,41.6
2023-01-28 12:00:00Z,15.9,11.3,23.9,4.9,31.4,41.8
2023-01-28 13:00:00Z,14.8,16.4,25.0,6.5,35.1,43.2
2023-01-28 14:00:00Z,18.8,13.9,25.7,6.2,35.3,43.6
2023-01-28 15:00:00Z,17.0,16.3,30.2,8.7,43.4,39.8
2023-01-28 16:00:00Z,16.6,14.7,27.9,7.2,38.9,41.7
2023-01-28 17:00:00Z,22.2,11.6,32.8,6.7,43.0,35.7
2023-01-28 18:00:00Z,20.3,15.5,32.0,5.1,39.8,35.6
2023-01-28 19:00:00Z,20.9,20.3,40.4,8.5,53.4,29.7
2023-01-28 20:00:00Z,22.5,17.8,30.4,5.1,38.3,39.5
2023-01-28 21:00:00Z,22.6,20.6,29.2,4.5,36.1,41.7
2023-01-28 22:00:00Z,20.0,21.7,27.2,3.0,32.0,40.2
2023-01-28 23:00:00Z,20.0,22.4,41.4,4.2,47.8,27.7
2023-01-29 00:00:00Z,22.2,20.0,30.5,2.5,34.2,38.1
2023-01-29 01:00:00Z,24.6,23.4,38.1,3.9,44.2,26.1
2023-01-29 02:00:00Z,29.2,27.6,53.6,9.6,68.3,10.5
2023-01-29 03:00:00Z,35.4,30.1,51.9,10.8,68.5,11.1
2023-01-29 04:00:00Z,36.1,32.5,58.9,15.4,82.6,4.3
2023-01-29 05:00:00Z,33.0,32.5,61.3,20.9,93.4,1.8
2023-01-29 06:00:00Z,32.5,31.1,56.1,14.0,77.6,4.9
2023-01-29 07:00:00Z,30.7,26.1,56.4,15.6,80.3,5.0
2023-01-29 08:00:00Z,29.0,27.1,63.6,36.2,119.1,2.0
2023-01-29 09:00:00Z,31.5,27.8,61.3,43.5,128.0,6.2
