,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2022-03-31 17:00:00Z,8.4,5.9,31.3,6.0,40.6,64.4
2022-03-31 18:00:00Z,6.1,6.1,30.9,4.5,37.9,62.6
2022-03-31 19:00:00Z,13.4,5.4,21.3,3.4,26.5,65.6
2022-03-31 20:00:00Z,17.3,4.3,19.8,3.3,24.8,65.9
2022-03-31 21:00:00Z,9.5,6.6,16.7,2.5,20.6,69.7
2022-03-31 22:00:00Z,11.3,7.1,16.1,2.2,19.4,70.9
2022-03-31 23:00:00Z,7.5,6.7,13.4,1.7,16.1,75.1
2022-04-01 00:00:00Z,8.5,4.9,15.5,1.9,18.5,71.3
2022-04-01 01:00:00Z,10.8,4.9,25.8,2.3,29.3,62.1
2022-04-01 02:00:00Z,8.1,5.0,11.6,1.1,13.3,77.2
2022-04-01 03:00:00Z,5.3,3.1,10.2,1.0,11.8,74.3
2022-04-01 04:00:00Z,5.6,3.3,12.6,1.4,14.8,68.0
2022-04-01 05:00:00Z,1.9,2.4,19.0,1.9,21.9,60.2
2022-04-01 06:00:00Z,3.0,2.1,37.2,5.0,44.9,42.9
2022-04-01 07:00:00Z,8.8,2.6,47.8,10.4,63.7,28.6
2022-04-01 08:00:00Z,7.1,7.5,51.4,13.3,71.9,23.3
2022-04-01 09:00:00Z,7.8,7.5,31.1,7.0,41.9,41.7
2022-04-01 10:00:00Z,7.4,6.9,31.6,8.8,45.0,39.9
2022-04-01 11:00:00Z,7.6,10.6,33.9,12.5,53.0,37.3
2022-04-01 12:00:00Z,9.1,11.4,35.8,8.8,49.3,38.2
2022-04-01 13:00:00Z,8.7,10.2,34.5,8.3,47.2,41.1
2022-04-01 14:00:00Z,9.3,7.8,35.2,8.7,48.5,42.9
2022-04-01 15:00:00Z,11.8,9.1,31.9,7.0,42.6,48.4
2022-04-01 16:00:00Z,13.4,10.2,39.6,8.1,51.9,42.8
2022-04-01 17:00:00Z,15.8,12.5,34.4,6.5,44.4,50.9
2022-04-01 18:00:00Z,14.4,11.6,35.6,6.1,44.9,47.1
2022-04-01 19:00:00Z,15.9,14.1,36.7,4.7,43.8,47.1
2022-04-01 20:00:00Z,18.0,15.3,34.2,4.3,40.8,51.4
2022-04-01 21:00:00Z,15.5,13.7,27.0,3.7,32.7,57.2
2022-04-01 22:00:00Z,16.5,15.7,29.3,4.4,36.0,54.9
2022-04-01 23:00:00Z,15.7,12.4,24.9,3.4,30.2,57.6
2022-04-02 00:00:00Z,14.8,12.2,24.5,3.0,29.0,54.9
2022-04-02 01:00:00Z,14.1,11.7,21.6,2.7,25.8,56.9
2022-04-02 02:00:00Z,11.8,7.8,18.1,1.8,20.8,62.2
2022-04-02 03:00:00Z,11.0,7.9,20.8,2.8,25.2,59.6
2022-04-02 04:00:00Z,11.8,8.4,19.3,2.3,23.0,59.0
2022-04-02 05:00:00Z,11.6,7.6,25.5,4.2,32.1,56.2
2022-04-02 06:00:00Z,12.1,8.7,26.4,4.2,32.8,56.6
2022-04-02 07:00:00Z,13.4,9.3,27.4,5.6,35.9,56.5
2022-04-02 08:00:00Z,11.6,8.7,24.6,5.8,33.5,63.4
2022-04-02 09:00:00Z,12.3,7.7,20.6,5.6,29.2,70.7
2022-04-02 10:00:00Z,9.7,7.7,16.7,4.7,24.0,78.2
2022-04-02 11:00:00Z,6.0,8.0,16.1,4.5,23.1,80.3
2022-04-02 12:00:00Z,8.3,6.6,15.1,4.3,21.8,84.6
2022-04-02 13:00:00Z,13.5,4.6,16.6,4.8,24.0,83.1
2022-04-02 14:00:00Z,13.1,7.2,21.5,5.9,30.5,79.7
2022-04-02 15:00:00Z,14.6,8.4,23.7,6.1,33.1,77.5
2022-04-02 16:00:00Z,15.9,9.8,28.3,6.3,38.0,70.7
2022-04-02 17:00:00Z,12.5,9.9,30.0,6.2,39.4,67.4
2022-04-02 18:00:00Z,14.7,8.6,37.8,6.7,48.1,59.8
2022-04-02 19:00:00Z,16.1,11.2,36.2,3.3,41.0,59.4
2022-04-02 20:00:00Z,16.5,10.5,28.2,2.6,32.2,66.9
2022-04-02 21:00:00Z,16.3,11.0,30.1,2.9,34.6,62.2
2022-04-02 22:00:00Z,16.3,9.7,27.3,3.1,31.9,62.4
2022-04-02 23:00:00Z,14.6,11.2,28.6,2.7,32.7,59.1
2022-04-03 00:00:00Z,17.1,12.7,33.7,3.4,38.8,48.0
2022-04-03 01:00:00Z,18.5,13.2,30.7,3.6,36.3,47.1
2022-04-03 02:00:00Z,18.3,11.9,29.8,2.5,33.6,47.7
2022-04-03 03:00:00Z,18.8,12.1,27.3,2.2,30.8,51.7
2022-04-03 04:00:00Z,16.5,10.4,24.9,2.5,28.7,51.6
2022-04-03 05:00:00Z,18.0,10.5,27.2,2.7,31.4,47.9
2022-04-03 06:00:00Z,17.5,10.1,28.8,3.5,34.2,43.9
2022-04-03 07:00:00Z,15.8,11.5,28.9,4.8,36.3,47.2
2022-04-03 08:00:00Z,15.9,12.8,25.7,5.6,34.2,54.4
2022-04-03 09:00:00Z,14.5,11.6,20.3,4.8,27.6,67.7
2022-04-03 10:00:00Z,11.0,8.6,14.7,3.7,20.6,82.2
2022-04-03 11:00:00Z,6.1,4.1,14.3,3.8,20.1,86.2
2022-04-03 12:00:00Z,6.0,6.5,16.1,3.9,22.1,87.2
2022-04-03 13:00:00Z,8.4,6.8,14.7,3.8,20.6,87.6
2022-04-03 14:00:00Z,10.0,7.9,18.0,4.7,25.2,86.0
2022-04-03 15:00:00Z,13.6,9.9,19.8,4.4,26.5,85.5
2022-04-03 16:00:00Z,10.4,12.3,23.7,4.0,29.9,80.8
2022-04-03 17:00:00Z,15.8,9.7,30.0,5.3,38.2,72.9
2022-04-03 18:00:00Z,18.0,13.7,33.4,4.9,41.0,69.4
2022-04-03 19:00:00Z,21.0,17.3,38.4,3.8,44.3,66.1
2022-04-03 20:00:00Z,20.7,16.3,39.9,3.8,45.7,57.7
2022-04-03 21:00:00Z,19.7,14.6,34.5,2.5,38.4,60.8
2022-04-03 22:00:00Z,16.3,14.3,33.2,3.1,38.0,58.1
2022-04-03 23:00:00Z,15.4,11.2,30.9,2.1,34.2,60.1
2022-04-04 00:00:00Z,14.0,10.2,33.2,2.6,37.2,54.4
2022-04-04 01:00:00Z,13.5,13.1,30.6,1.9,33.6,53.1
2022-04-04 02:00:00Z,12.5,12.3,28.5,1.9,31.4,53.8
2022-04-04 03:00:00Z,11.1,10.9,25.8,2.1,29.1,61.0
2022-04-04 04:00:00Z,9.8,10.0,31.1,2.8,35.4,59.4
2022-04-04 05:00:00Z,9.1,8.5,49.7,3.7,55.3,43.8
2022-04-04 06:00:00Z,13.8,8.5,60.8,5.7,69.5,36.0
2022-04-04 07:00:00Z,18.3,11.8,60.0,10.9,76.8,39.3
2022-04-04 08:00:00Z,18.8,9.4,41.7,9.0,55.5,63.3
2022-04-04 09:00:00Z,15.6,8.8,21.8,4.8,29.0,83.0
2022-04-04 10:00:00Z,11.8,7.3,17.4,3.9,23.5,88.9
2022-04-04 11:00:00Z,11.3,5.7,13.9,3.4,19.2,93.3
2022-04-04 12:00:00Z,10.0,6.3,14.2,2.8,18.6,94.7
2022-04-04 13:00:00Z,9.8,9.5,14.1,2.6,18.2,93.0
2022-04-04 14:00:00Z,9.0,8.5,17.4,1.0,18.9,89.9
2022-04-04 15:00:00Z,9.8,8.5,18.7,0.9,20.0,86.4
2022-04-04 16:00:00Z,10.9,6.8,20.2,1.1,22.0,83.4
2022-04-04 17:00:00Z,12.8,8.8,23.1,1.4,25.2,77.3
2022-04-04 18:00:00Z,14.5,9.5,23.0,1.4,25.1,78.4
2022-04-04 19:00:00Z,11.2,11.1,21.2,1.2,23.1,79.2
2022-04-04 20:00:00Z,14.0,13.3,20.1,1.3,22.0,77.1
2022-04-04 21:00:00Z,14.0,11.8,19.7,1.4,21.8,75.7
2022-04-04 22:00:00Z,12.6,11.5,18.8,1.5,21.2,74.9
2022-04-04 23:00:00Z,12.3,10.1,18.0,1.3,20.1,74.2
2022-04-05 00:00:00Z,12.3,9.0,15.7,1.1,17.5,73.3
2022-04-05 01:00:00Z,10.5,7.7,15.2,1.6,17.6,69.8
2022-04-05 02:00:00Z,8.7,7.9,14.0,1.5,16.3,67.9
2022-04-05 03:00:00Z,9.7,8.0,14.2,1.5,16.6,62.5
2022-04-05 04:00:00Z,9.7,7.2,16.0,1.6,18.4,54.6
2022-04-05 05:00:00Z,9.6,5.2,19.8,2.0,22.9,44.7
2022-04-05 06:00:00Z,9.1,5.0,28.9,2.5,32.6,27.2
2022-04-05 07:00:00Z,7.5,6.0,40.1,3.8,45.9,17.1
2022-04-05 08:00:00Z,9.3,8.5,47.2,6.1,56.6,14.7
2022-04-05 09:00:00Z,11.4,7.2,43.8,6.7,54.1,21.9
2022-04-05 10:00:00Z,22.9,8.9,31.3,5.5,39.7,27.2
2022-04-05 11:00:00Z,11.1,8.6,30.8,4.6,37.9,28.7
2022-04-05 12:00:00Z,13.0,8.2,26.8,3.7,32.5,30.8
2022-04-05 13:00:00Z,21.4,9.1,26.2,3.7,31.9,28.7
2022-04-05 14:00:00Z,20.8,11.2,28.0,4.0,34.0,31.0
2022-04-05 15:00:00Z,11.5,6.6,25.3,3.1,30.1,35.2
2022-04-05 16:00:00Z,10.7,7.2,23.1,3.1,27.8,37.5
2022-04-05 17:00:00Z,13.1,8.3,24.4,3.4,29.7,33.5
2022-04-05 18:00:00Z,10.6,9.3,27.7,3.3,32.9,35.0
2022-04-05 19:00:00Z,8.2,7.1,26.5,3.1,31.1,40.0
2022-04-05 20:00:00Z,8.7,6.6,24.8,2.5,28.5,44.7
2022-04-05 21:00:00Z,12.3,9.5,23.3,2.3,26.8,51.8
2022-04-05 22:00:00Z,15.1,8.9,20.5,2.1,23.7,62.7
2022-04-05 23:00:00Z,14.0,8.3,16.9,2.1,20.0,67.9
2022-04-06 00:00:00Z,13.1,6.9,14.7,1.7,17.3,70.0
2022-04-06 01:00:00Z,11.1,6.6,13.1,1.5,15.4,77.4
2022-04-06 02:00:00Z,8.2,4.3,12.0,1.5,14.2,76.2
2022-04-06 03:00:00Z,8.8,5.0,12.7,1.4,14.9,75.6
2022-04-06 04:00:00Z,5.7,4.5,13.3,1.6,15.8,74.0
2022-04-06 05:00:00Z,2.5,4.1,16.7,1.5,19.1,66.1
2022-04-06 06:00:00Z,5.5,2.2,24.8,1.8,27.5,51.8
2022-04-06 07:00:00Z,7.5,5.1,32.4,2.0,35.5,48.0
2022-04-06 08:00:00Z,12.2,5.6,32.7,2.3,36.2,51.5
2022-04-06 09:00:00Z,12.6,4.6,31.6,2.1,34.8,56.2
2022-04-06 10:00:00Z,10.8,6.7,29.3,1.7,31.9,62.3
2022-04-06 11:00:00Z,10.0,8.5,23.4,1.6,25.9,65.9
2022-04-06 12:00:00Z,11.7,7.2,20.4,1.7,22.9,63.7
2022-04-06 13:00:00Z,12.6,7.6,18.0,1.5,20.4,68.2
2022-04-06 14:00:00Z,13.1,7.1,16.3,1.6,18.6,70.4
2022-04-06 15:00:00Z,11.3,6.7,14.8,1.4,17.0,69.2
2022-04-06 16:00:00Z,9.4,5.2,16.4,1.4,18.5,65.9
2022-04-06 17:00:00Z,8.9,4.0,18.2,1.4,20.3,62.8
2022-04-06 18:00:00Z,10.1,3.3,18.0,1.5,20.3,62.2
2022-04-06 19:00:00Z,10.0,7.4,18.4,1.4,20.6,63.3
2022-04-06 20:00:00Z,8.0,4.9,16.9,1.6,19.4,67.5
2022-04-06 21:00:00Z,7.6,3.2,14.6,1.4,16.8,71.1
2022-04-06 22:00:00Z,6.1,3.8,13.2,1.2,15.1,71.2
2022-04-06 23:00:00Z,6.5,3.4,12.7,1.0,14.2,70.4
2022-04-07 00:00:00Z,3.1,4.8,11.9,1.3,13.9,69.3
2022-04-07 01:00:00Z,4.9,4.9,11.1,1.5,13.4,70.7
2022-04-07 02:00:00Z,5.2,4.5,9.5,1.3,11.5,74.2
2022-04-07 03:00:00Z,6.2,5.7,8.6,1.2,10.6,73.7
2022-04-07 04:00:00Z,5.5,4.9,9.5,1.2,11.6,69.7
2022-04-07 05:00:00Z,6.0,3.2,11.9,1.5,14.1,69.5
2022-04-07 06:00:00Z,,3.0,15.0,1.5,17.3,67.9
2022-04-07 07:00:00Z,,3.6,17.7,1.4,19.8,67.9
2022-04-07 08:00:00Z,6.1,4.8,18.3,1.6,20.6,66.9
2022-04-07 09:00:00Z,6.8,5.4,18.4,1.5,20.7,64.9
2022-04-07 10:00:00Z,6.0,1.6,17.1,1.3,19.2,66.3
2022-04-07 11:00:00Z,4.7,1.8,17.0,1.6,19.4,64.9
2022-04-07 12:00:00Z,4.7,3.1,18.4,1.6,20.9,75.8
2022-04-07 13:00:00Z,5.7,5.5,14.2,1.5,16.5,81.3
2022-04-07 14:00:00Z,13.0,6.2,15.2,1.3,17.2,77.3
2022-04-07 15:00:00Z,17.8,6.0,15.3,1.3,17.2,84.7
2022-04-07 16:00:00Z,15.9,4.1,13.8,1.2,15.6,85.7
2022-04-07 17:00:00Z,16.7,5.2,14.7,1.1,16.4,82.4
2022-04-07 18:00:00Z,19.1,5.8,15.5,1.4,17.6,75.9
2022-04-07 19:00:00Z,11.2,4.1,17.0,1.2,18.9,74.2
2022-04-07 20:00:00Z,9.5,2.7,15.7,1.2,17.5,76.2
2022-04-07 21:00:00Z,9.0,4.6,15.3,1.2,17.0,72.7
2022-04-07 22:00:00Z,9.7,2.9,14.5,1.0,16.1,73.0
2022-04-07 23:00:00Z,6.7,3.9,14.0,1.1,15.7,72.6
2022-04-08 00:00:00Z,8.1,4.2,13.6,1.3,15.6,73.0
2022-04-08 01:00:00Z,7.5,3.4,12.2,1.2,14.1,75.5
2022-04-08 02:00:00Z,8.3,2.5,11.5,0.9,13.0,75.5
2022-04-08 03:00:00Z,9.2,4.1,11.5,1.3,13.4,72.0
2022-04-08 04:00:00Z,10.4,4.2,12.7,1.0,14.1,68.7
2022-04-08 05:00:00Z,11.2,4.1,15.6,1.4,17.7,61.5
2022-04-08 06:00:00Z,10.2,1.7,21.0,1.4,23.1,63.0
2022-04-08 07:00:00Z,7.1,1.8,26.5,1.5,28.8,67.3
2022-04-08 08:00:00Z,9.6,4.1,38.6,2.0,41.7,40.6
2022-04-08 09:00:00Z,10.5,3.6,43.5,2.5,47.2,52.7
2022-04-08 10:00:00Z,6.9,0.3,35.5,1.8,38.3,55.2
2022-04-08 11:00:00Z,,9.5,38.1,2.6,42.1,48.4
2022-04-08 12:00:00Z,,3.9,42.7,2.9,47.2,40.2
2022-04-08 13:00:00Z,15.9,6.6,48.9,3.7,54.6,30.1
2022-04-08 14:00:00Z,15.2,0.8,51.0,3.9,57.0,42.1
2022-04-08 15:00:00Z,13.7,3.6,47.8,3.8,53.6,35.3
2022-04-08 16:00:00Z,5.1,6.8,44.5,2.9,49.0,47.8
2022-04-08 17:00:00Z,4.5,7.7,35.0,2.4,38.7,47.4
2022-04-08 18:00:00Z,4.7,3.8,36.4,2.4,40.0,42.4
2022-04-08 19:00:00Z,4.0,4.6,38.0,2.2,41.2,53.3
2022-04-08 20:00:00Z,6.4,8.1,32.3,1.6,34.8,53.8
2022-04-08 21:00:00Z,12.4,9.4,35.3,2.0,38.5,48.6
2022-04-08 22:00:00Z,10.7,10.1,29.4,2.0,32.4,55.3
2022-04-08 23:00:00Z,8.0,6.0,25.5,1.8,28.2,53.5
2022-04-09 00:00:00Z,9.5,4.4,24.1,2.0,27.2,48.8
2022-04-09 01:00:00Z,7.6,6.0,22.6,1.6,25.2,53.5
2022-04-09 02:00:00Z,7.1,5.6,23.5,1.8,26.3,57.8
2022-04-09 03:00:00Z,3.9,5.7,19.4,1.6,22.0,71.3
2022-04-09 04:00:00Z,3.9,6.0,20.8,1.4,23.0,64.8
2022-04-09 05:00:00Z,7.0,4.8,22.0,1.7,24.5,61.5
2022-04-09 06:00:00Z,5.1,4.2,26.3,1.8,28.9,53.8
2022-04-09 07:00:00Z,4.4,5.4,31.6,1.9,34.6,44.4
2022-04-09 08:00:00Z,7.0,7.7,33.1,2.4,36.8,42.8
2022-04-09 09:00:00Z,7.7,6.5,28.8,2.2,32.2,51.0
2022-04-09 10:00:00Z,5.9,8.1,28.0,2.2,31.3,52.6
2022-04-09 11:00:00Z,7.8,6.8,30.3,2.2,33.7,51.0
2022-04-09 12:00:00Z,10.2,9.4,31.4,2.1,34.7,65.9
2022-04-09 13:00:00Z,10.0,12.2,26.1,1.9,29.1,77.3
2022-04-09 14:00:00Z,7.5,7.6,21.1,1.6,23.7,82.4
2022-04-09 15:00:00Z,5.9,6.0,19.4,1.7,22.0,84.5
2022-04-09 16:00:00Z,5.7,7.8,18.1,1.4,20.3,79.8
2022-04-09 17:00:00Z,6.3,7.0,24.8,1.6,27.3,72.5
2022-04-09 18:00:00Z,8.7,5.7,28.6,1.7,31.2,64.7
2022-04-09 19:00:00Z,10.3,8.2,30.5,1.6,33.1,66.0
2022-04-09 20:00:00Z,12.7,8.5,33.1,1.7,35.7,49.3
2022-04-09 21:00:00Z,17.2,13.8,49.8,2.8,54.1,28.1
2022-04-09 22:00:00Z,19.0,14.0,55.4,2.8,59.7,35.3
2022-04-09 23:00:00Z,17.6,13.5,47.8,2.5,51.6,35.2
2022-04-10 00:00:00Z,17.0,12.2,47.2,2.5,51.1,28.5
2022-04-10 01:00:00Z,17.2,12.1,49.4,2.7,53.5,31.7
2022-04-10 02:00:00Z,18.4,14.4,53.6,3.5,59.0,15.5
2022-04-10 03:00:00Z,18.0,14.9,57.8,4.0,63.9,11.4
2022-04-10 04:00:00Z,19.8,18.4,62.0,6.5,71.8,5.6
2022-04-10 05:00:00Z,23.0,19.3,65.9,16.0,90.3,1.6
2022-04-10 06:00:00Z,27.3,20.6,69.8,47.3,142.3,2.2
2022-04-10 07:00:00Z,33.6,26.4,68.8,81.2,193.3,4.6
2022-04-10 08:00:00Z,39.4,31.4,68.3,90.1,206.5,7.4
2022-04-10 09:00:00Z,36.6,30.2,74.5,60.6,167.4,47.4
2022-04-10 10:00:00Z,14.5,12.6,57.1,5.9,66.2,70.2
2022-04-10 11:00:00Z,13.6,9.0,31.6,1.9,34.5,79.3
2022-04-10 12:00:00Z,15.2,7.5,22.1,1.8,24.8,83.5
2022-04-10 13:00:00Z,11.3,8.6,19.5,1.7,22.2,88.0
2022-04-10 14:00:00Z,10.3,12.2,18.7,1.6,21.2,89.8
2022-04-10 15:00:00Z,7.2,9.5,17.9,1.5,20.3,92.8
2022-04-10 16:00:00Z,8.2,8.6,17.7,1.4,19.9,94.6
2022-04-10 17:00:00Z,9.2,10.0,18.0,1.5,20.3,88.7
2022-04-10 18:00:00Z,6.2,8.4,20.1,1.6,22.4,84.3
2022-04-10 19:00:00Z,9.6,8.4,24.1,1.5,26.4,75.3
2022-04-10 20:00:00Z,11.5,9.0,26.1,1.6,28.6,73.5
2022-04-10 21:00:00Z,11.3,10.9,26.9,1.9,29.7,72.4
2022-04-10 22:00:00Z,10.0,11.5,26.1,1.9,29.1,74.1
2022-04-10 23:00:00Z,10.1,11.0,23.9,1.4,26.0,74.3
2022-04-11 00:00:00Z,10.4,9.7,22.1,1.5,24.4,72.6
2022-04-11 01:00:00Z,8.3,8.7,20.9,1.6,23.4,70.4
2022-04-11 02:00:00Z,7.0,4.4,18.8,1.4,21.0,69.9
2022-04-11 03:00:00Z,5.4,4.6,18.4,1.4,20.7,67.1
2022-04-11 04:00:00Z,6.8,5.1,20.4,1.7,23.0,60.6
2022-04-11 05:00:00Z,6.0,5.7,26.2,1.6,28.6,51.0
2022-04-11 06:00:00Z,9.9,7.3,36.9,2.2,40.2,35.3
2022-04-11 07:00:00Z,11.9,6.9,52.5,3.2,57.4,31.3
2022-04-11 08:00:00Z,13.0,7.7,52.5,3.3,57.6,38.7
2022-04-11 09:00:00Z,15.7,8.9,50.5,3.4,55.7,43.1
2022-04-11 10:00:00Z,17.0,8.0,41.0,2.5,44.8,63.1
2022-04-11 11:00:00Z,10.6,6.6,29.6,2.0,32.6,70.9
2022-04-11 12:00:00Z,10.0,7.1,23.7,1.6,26.2,78.7
2022-04-11 13:00:00Z,10.2,6.2,20.4,1.8,23.1,79.6
2022-04-11 14:00:00Z,10.6,8.0,19.8,2.0,22.9,85.8
2022-04-11 15:00:00Z,7.3,7.7,19.3,2.0,22.4,93.2
2022-04-11 16:00:00Z,7.3,,19.3,1.7,22.0,92.7
2022-04-11 17:00:00Z,6.7,,21.0,1.7,23.6,89.4
2022-04-11 18:00:00Z,7.9,8.5,23.9,2.2,27.2,82.5
2022-04-11 19:00:00Z,9.5,9.5,28.1,2.3,31.7,70.8
2022-04-11 20:00:00Z,13.2,9.6,30.7,2.5,34.6,70.3
2022-04-11 21:00:00Z,16.2,10.6,30.0,2.4,33.8,66.7
2022-04-11 22:00:00Z,12.4,10.3,29.7,2.3,33.2,62.7
2022-04-11 23:00:00Z,11.9,7.7,27.6,2.6,31.7,65.7
2022-04-12 00:00:00Z,13.6,6.1,24.1,2.1,27.3,65.9
2022-04-12 01:00:00Z,12.6,7.7,20.6,2.2,24.0,63.9
2022-04-12 02:00:00Z,9.7,7.9,19.2,2.3,22.7,60.4
2022-04-12 03:00:00Z,8.5,6.0,19.9,2.1,23.1,55.3
2022-04-12 04:00:00Z,11.2,5.6,20.3,2.2,23.7,54.0
2022-04-12 05:00:00Z,10.5,8.5,22.3,2.3,25.8,47.9
2022-04-12 06:00:00Z,12.3,5.7,34.5,2.8,38.7,28.3
2022-04-12 07:00:00Z,14.7,10.0,47.5,3.9,53.5,26.2
2022-04-12 08:00:00Z,20.0,10.0,50.1,5.9,59.2,36.2
2022-04-12 09:00:00Z,21.7,8.3,46.6,3.0,51.3,50.2
2022-04-12 10:00:00Z,20.5,8.0,25.4,2.7,29.5,76.1
2022-04-12 11:00:00Z,16.5,8.8,13.8,2.9,18.2,82.4
2022-04-12 12:00:00Z,16.9,10.4,15.3,3.0,19.7,84.7
2022-04-12 13:00:00Z,18.6,9.4,12.4,2.0,15.6,92.8
2022-04-12 14:00:00Z,20.6,9.6,13.3,2.3,16.9,94.7
2022-04-12 15:00:00Z,22.0,9.6,11.8,2.0,15.0,96.6
2022-04-12 16:00:00Z,20.0,9.8,12.3,1.4,14.5,91.4
2022-04-12 17:00:00Z,17.4,10.0,15.9,1.4,18.1,81.6
2022-04-12 18:00:00Z,16.6,9.6,18.1,1.0,19.6,77.6
2022-04-12 19:00:00Z,12.0,6.8,17.4,0.9,18.8,77.6
2022-04-12 20:00:00Z,11.9,4.6,18.8,0.7,19.8,77.6
2022-04-12 21:00:00Z,10.1,8.1,16.8,0.8,18.0,80.0
2022-04-12 22:00:00Z,8.7,5.2,16.3,0.7,17.5,80.1
2022-04-12 23:00:00Z,9.4,6.1,16.3,1.1,18.2,76.5
2022-04-13 00:00:00Z,7.8,6.6,15.9,0.5,16.8,77.1
2022-04-13 01:00:00Z,7.7,7.8,13.3,0.7,14.5,77.1
2022-04-13 02:00:00Z,6.2,6.6,13.0,0.5,13.8,74.6
2022-04-13 03:00:00Z,10.4,5.5,13.8,1.0,15.5,70.4
2022-04-13 04:00:00Z,9.0,9.5,20.1,1.3,22.0,57.9
2022-04-13 05:00:00Z,10.3,7.1,26.1,1.9,29.0,48.3
2022-04-13 06:00:00Z,9.6,4.9,35.4,3.5,40.7,38.7
2022-04-13 07:00:00Z,11.3,8.5,47.1,4.2,53.5,26.5
2022-04-13 08:00:00Z,13.4,9.5,58.7,13.6,79.5,21.3
2022-04-13 09:00:00Z,15.7,12.1,71.1,36.7,127.4,4.9
2022-04-13 10:00:00Z,21.3,14.2,68.5,18.4,96.8,15.3
2022-04-13 11:00:00Z,19.1,13.6,58.7,12.7,78.0,27.4
2022-04-13 12:00:00Z,17.4,12.5,43.7,9.0,57.4,43.1
2022-04-13 13:00:00Z,8.8,,38.2,5.9,47.3,49.1
2022-04-13 14:00:00Z,9.7,,28.8,4.5,35.8,61.0
2022-04-13 15:00:00Z,11.1,8.2,26.1,4.8,33.6,62.9
2022-04-13 16:00:00Z,7.4,7.9,25.7,2.8,30.0,65.3
2022-04-13 17:00:00Z,9.6,8.5,34.9,3.1,39.8,58.6
2022-04-13 18:00:00Z,10.0,7.6,48.0,3.0,52.7,46.1
2022-04-13 19:00:00Z,14.9,10.8,51.5,2.2,54.8,45.2
2022-04-13 20:00:00Z,13.9,12.0,48.4,1.2,50.3,46.5
2022-04-13 21:00:00Z,16.2,11.3,49.0,1.5,51.3,41.5
2022-04-13 22:00:00Z,14.4,12.6,41.8,1.8,44.6,43.6
2022-04-13 23:00:00Z,12.8,9.2,47.8,2.3,51.4,36.3
2022-04-14 00:00:00Z,13.0,12.3,40.2,2.4,44.0,42.6
2022-04-14 01:00:00Z,13.5,10.9,37.9,1.9,40.7,36.3
2022-04-14 02:00:00Z,12.4,11.2,39.0,1.7,41.7,32.6
2022-04-14 03:00:00Z,14.9,12.0,45.2,2.2,48.7,22.5
2022-04-14 04:00:00Z,20.1,15.2,59.9,28.5,103.5,0.6
2022-04-14 05:00:00Z,27.2,18.4,58.4,29.8,104.1,0.0
2022-04-14 06:00:00Z,28.5,21.2,59.0,52.2,139.1,0.1
2022-04-14 07:00:00Z,33.1,23.8,61.9,105.0,222.9,0.6
2022-04-14 08:00:00Z,52.1,25.9,65.8,105.0,226.7,2.1
2022-04-14 09:00:00Z,46.8,27.5,44.4,28.4,87.9,25.2
2022-04-14 10:00:00Z,29.6,19.3,41.6,18.4,69.7,36.4
2022-04-14 11:00:00Z,24.2,17.6,30.4,9.0,44.2,58.5
2022-04-14 12:00:00Z,17.3,15.1,24.5,6.2,34.0,70.4
2022-04-14 13:00:00Z,11.8,10.9,18.4,3.7,24.1,79.2
2022-04-14 14:00:00Z,12.3,9.1,21.3,5.5,29.8,78.5
2022-04-14 15:00:00Z,11.6,7.4,18.4,4.1,24.6,83.3
2022-04-14 16:00:00Z,11.8,5.4,22.8,4.8,30.1,80.7
2022-04-14 17:00:00Z,8.4,5.7,22.4,3.4,27.7,78.4
2022-04-14 18:00:00Z,7.5,6.0,22.9,2.7,27.1,73.6
2022-04-14 19:00:00Z,10.0,8.2,33.1,2.7,37.3,62.4
2022-04-14 20:00:00Z,12.4,7.9,39.0,2.5,42.8,52.9
2022-04-14 21:00:00Z,15.3,7.0,35.3,1.6,37.7,51.2
2022-04-14 22:00:00Z,14.6,9.9,41.4,1.8,44.1,38.8
2022-04-14 23:00:00Z,14.4,9.2,51.4,3.0,56.0,25.7
2022-04-15 00:00:00Z,16.6,11.5,51.8,4.1,58.0,24.7
2022-04-15 01:00:00Z,15.1,12.7,52.4,3.2,57.2,19.4
2022-04-15 02:00:00Z,16.5,13.5,49.7,1.6,52.1,22.4
2022-04-15 03:00:00Z,13.6,9.2,48.3,3.9,54.4,20.5
2022-04-15 04:00:00Z,13.9,11.1,42.8,3.6,48.5,19.7
2022-04-15 05:00:00Z,18.1,10.1,53.8,20.5,85.3,3.3
2022-04-15 06:00:00Z,26.7,11.9,57.5,52.6,138.3,1.6
2022-04-15 07:00:00Z,31.3,14.8,62.6,55.9,148.4,4.0
2022-04-15 08:00:00Z,39.4,17.2,65.2,51.6,144.3,10.8
2022-04-15 09:00:00Z,43.4,16.1,44.0,19.9,74.5,33.2
2022-04-15 10:00:00Z,19.5,9.8,21.4,6.6,31.6,63.5
2022-04-15 11:00:00Z,13.1,6.8,18.5,5.7,27.1,71.8
2022-04-15 12:00:00Z,10.2,8.3,14.1,3.4,19.2,82.1
2022-04-15 13:00:00Z,10.8,,14.9,3.6,20.4,83.7
2022-04-15 14:00:00Z,10.1,,15.6,3.4,20.9,90.8
